Province/State,Country/Region,Lat,Long,Date,Deaths
"Madison, WI",US,43.0731,-89.4012,03-05-2020 ,0
"Maricopa County, AZ",US,33.2918,-112.4291,03-05-2020 ,0
"Queens County, NY",US,40.7282,-73.7949,03-05-2020 ,0
"San Antonio, TX",US,29.4241,-98.4936,03-05-2020 ,0
"Santa Rosa County, FL",US,30.769,-86.9824,03-05-2020 ,0
"Sarasota, FL",US,27.3364,-82.5307,03-05-2020 ,0
"Sonoma County, CA",US,38.578,-122.9888,03-05-2020 ,0
"Tempe, AZ",US,33.4255,-111.94,03-05-2020 ,0
"Tempe, AZ",US,33.4255,-111.94,03-05-2020 ,0
"Umatilla, OR",US,45.775,-118.7606,03-05-2020 ,0
"Wake County, NC",US,35.8032,-78.5661,03-05-2020 ,0
"Williamson County, TN",US,35.9179,-86.8622,03-05-2020 ,0
,Ukraine,48.3794,31.1656,03-05-2020 ,0
From Diamond Princess,Australia,35.4437,139.638,03-05-2020 ,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,03-05-2020 ,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,03-05-2020 ,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,03-05-2020 ,0
Hubei,China,30.9756,112.2707,03-06-2020 ,2931
,South Korea,36,128,03-06-2020 ,42
,Iran,32,53,03-06-2020 ,124
,Italy,43,12,03-06-2020 ,197
Guangdong,China,23.3417,113.4244,03-06-2020 ,7
Henan,China,33.88202,113.614,03-06-2020 ,22
Zhejiang,China,29.1832,120.0934,03-06-2020 ,1
Hunan,China,27.6104,111.7088,03-06-2020 ,4
Anhui,China,31.8257,117.2264,03-06-2020 ,6
Jiangxi,China,27.614,115.7221,03-06-2020 ,1
Shandong,China,36.3427,118.1498,03-06-2020 ,6
Diamond Princess cruise ship,Others,35.4437,139.638,03-06-2020 ,6
,Germany,51,9,03-06-2020 ,0
,France,47,2,03-06-2020 ,9
Jiangsu,China,32.9711,119.455,03-06-2020 ,0
Chongqing,China,30.0572,107.874,03-06-2020 ,6
Sichuan,China,30.6171,102.7103,03-06-2020 ,3
Heilongjiang,China,47.862,127.7615,03-06-2020 ,13
Beijing,China,40.1824,116.4142,03-06-2020 ,8
,Japan,36,138,03-06-2020 ,6
,Spain,40,-4,03-06-2020 ,5
Shanghai,China,31.202,121.4491,03-06-2020 ,3
Hebei,China,38.0428,114.5149,03-06-2020 ,6
Fujian,China,26.0789,117.9874,03-06-2020 ,1
Guangxi,China,23.8298,108.7881,03-06-2020 ,2
Shaanxi,China,35.1917,108.8701,03-06-2020 ,1
,Switzerland,46.8182,8.2275,03-06-2020 ,1
Yunnan,China,24.974,101.487,03-06-2020 ,2
Hainan,China,19.1959,109.7453,03-06-2020 ,6
,UK,55,-3,03-06-2020 ,2
Guizhou,China,26.8154,106.8748,03-06-2020 ,2
Tianjin,China,39.3054,117.323,03-06-2020 ,3
Shanxi,China,37.5777,112.2922,03-06-2020 ,0
,Singapore,1.2833,103.8333,03-06-2020 ,0
,Netherlands,52.1326,5.2913,03-06-2020 ,1
Liaoning,China,41.2956,122.6085,03-06-2020 ,1
Gansu,China,36.0611,103.8343,03-06-2020 ,2
,Belgium,50.8333,4,03-06-2020 ,0
,Norway,60.472,8.4689,03-06-2020 ,0
Hong Kong,Hong Kong,22.3,114.2,03-06-2020 ,2
,Sweden,63,16,03-06-2020 ,0
Jilin,China,43.6661,126.1923,03-06-2020 ,1
,Malaysia,2.5,112.5,03-06-2020 ,0
Xinjiang,China,41.1129,85.2401,03-06-2020 ,3
Inner Mongolia,China,44.0935,113.9448,03-06-2020 ,1
Ningxia,China,37.2692,106.1655,03-06-2020 ,0
,Bahrain,26.0275,50.55,03-06-2020 ,0
,Kuwait,29.5,47.75,03-06-2020 ,0
"King County, WA",US,47.6062,-122.3321,03-06-2020 ,12
,Austria,47.5162,14.5501,03-06-2020 ,0
,Thailand,15,101,03-06-2020 ,1
,Greece,39.0742,21.8243,03-06-2020 ,0
Taiwan,Taiwan,23.7,121,03-06-2020 ,1
Unassigned Location (From Diamond Princess),US,35.4437,139.638,03-06-2020 ,0
,Iceland,64.9631,-19.0208,03-06-2020 ,0
,Iraq,33,44,03-06-2020 ,3
,India,21,78,03-06-2020 ,0
,United Arab Emirates,24,54,03-06-2020 ,0
New South Wales,Australia,-33.8688,151.2093,03-06-2020 ,1
"Toronto, ON",Canada,43.6532,-79.3832,03-06-2020 ,0
"Toronto, ON",Canada,43.6532,-79.3832,03-06-2020 ,0
,Denmark,56.2639,9.5018,03-06-2020 ,0
,Lebanon,33.8547,35.8623,03-06-2020 ,0
British Columbia,Canada,49.2827,-123.1207,03-06-2020 ,0
,Israel,31,35,03-06-2020 ,0
,San Marino,43.9424,12.4578,03-06-2020 ,1
"Santa Clara, CA",US,37.3541,-121.9552,03-06-2020 ,0
"Santa Clara, CA",US,37.3541,-121.9552,03-06-2020 ,0
"Snohomish County, WA",US,48.033,-121.8339,03-06-2020 ,1
"Westchester County, NY",US,41.122,-73.7949,03-06-2020 ,0
,Czech Republic,49.8175,15.473,03-06-2020 ,0
,Ireland,53.1424,-7.6921,03-06-2020 ,0
Qinghai,China,35.7452,95.9956,03-06-2020 ,0
,Algeria,28.0339,1.6596,03-06-2020 ,0
,Oman,21,57,03-06-2020 ,0
,Palestine,31.9522,35.2332,03-06-2020 ,0
"New York County, NY",US,40.7128,-74.006,03-06-2020 ,0
,Vietnam,16,108,03-06-2020 ,0
,Egypt,26,30,03-06-2020 ,0
,Finland,64,26,03-06-2020 ,0
Queensland,Australia,-28.0167,153.4,03-06-2020 ,0
,Brazil,-14.235,-51.9253,03-06-2020 ,0
,Ecuador,-1.8312,-78.1834,03-06-2020 ,0
,Portugal,39.3999,-8.2245,03-06-2020 ,0
,Russia,60,90,03-06-2020 ,0
"Los Angeles, CA",US,34.0522,-118.2437,03-06-2020 ,0
,Croatia,45.1,15.2,03-06-2020 ,0
Victoria,Australia,-37.8136,144.9631,03-06-2020 ,0
,Estonia,58.5953,25.0136,03-06-2020 ,0
Macau,Macau,22.1667,113.55,03-06-2020 ,0
,Romania,45.9432,24.9668,03-06-2020 ,0
,Qatar,25.3548,51.1839,03-06-2020 ,0
South Australia,Australia,-34.9285,138.6007,03-06-2020 ,0
,Slovenia,46.1512,14.9955,03-06-2020 ,0
,Azerbaijan,40.1431,47.5769,03-06-2020 ,0
,Belarus,53.7098,27.9534,03-06-2020 ,0
,Mexico,23.6345,-102.5528,03-06-2020 ,0
,Pakistan,30.3753,69.3451,03-06-2020 ,0
,Philippines,13,122,03-06-2020 ,1
,Poland,51.9194,19.1451,03-06-2020 ,0
,Saudi Arabia,24,45,03-06-2020 ,0
"Cook County, IL",US,41.7377,-87.6976,03-06-2020 ,0
"Placer County, CA",US,39.0916,-120.8039,03-06-2020 ,1
"Unassigned Location, WA",US,47.7511,-120.7401,03-06-2020 ,0
,Chile,-35.6751,-71.543,03-06-2020 ,0
,Georgia,42.3154,43.3569,03-06-2020 ,0
,Indonesia,-0.7893,113.9213,03-06-2020 ,0
,New Zealand,-40.9006,174.886,03-06-2020 ,0
,Senegal,14.4974,-14.4524,03-06-2020 ,0
Western Australia,Australia,-31.9505,115.8605,03-06-2020 ,1
,North Macedonia,41.6086,21.7453,03-06-2020 ,0
,Saint Barthelemy,17.9,-62.8333,03-06-2020 ,0
"Contra Costa County, CA",US,37.8534,-121.9018,03-06-2020 ,0
"Harris County, TX",US,29.7752,-95.3103,03-06-2020 ,0
"Montgomery County, MD",US,39.1547,-77.2405,03-06-2020 ,0
"Orange County, CA",US,33.7879,-117.8531,03-06-2020 ,0
"San Diego County, CA",US,32.7157,-117.1611,03-06-2020 ,0
"Suffolk County, MA",US,42.3601,-71.0589,03-06-2020 ,0
,Argentina,-38.4161,-63.6167,03-06-2020 ,0
,Bosnia and Herzegovina,43.9159,17.6791,03-06-2020 ,0
" Montreal, QC",Canada,45.5017,-73.5673,03-06-2020 ,0
" Montreal, QC",Canada,45.5017,-73.5673,03-06-2020 ,0
,Dominican Republic,18.7357,-70.1627,03-06-2020 ,0
,Hungary,47.1625,19.5033,03-06-2020 ,0
,Luxembourg,49.8153,6.1296,03-06-2020 ,0
,Morocco,31.7917,-7.0926,03-06-2020 ,0
" Norfolk County, MA",US,42.1767,-71.1449,03-06-2020 ,0
"Bergen County, NJ",US,40.9263,-74.077,03-06-2020 ,0
"Denver County, CO",US,39.7392,-104.9903,03-06-2020 ,0
"Fulton County, GA",US,33.8034,-84.3963,03-06-2020 ,0
"Grafton County, NH",US,43.9088,-71.826,03-06-2020 ,0
"Hillsborough, FL",US,27.9904,-82.3018,03-06-2020 ,0
"Maricopa County, AZ",US,33.2918,-112.4291,03-06-2020 ,0
"Providence, RI",US,41.824,-71.4128,03-06-2020 ,0
"Sacramento County, CA",US,38.4747,-121.3542,03-06-2020 ,0
"San Benito, CA",US,36.5761,-120.9876,03-06-2020 ,0
"San Francisco County, CA",US,37.7749,-122.4194,03-06-2020 ,0
"San Mateo, CA",US,37.563,-122.3255,03-06-2020 ,0
"Summit County, CO",US,39.5912,-106.064,03-06-2020 ,0
"Washington County, OR",US,45.547,-123.1386,03-06-2020 ,0
,Afghanistan,33,65,03-06-2020 ,0
,Andorra,42.5063,1.5218,03-06-2020 ,0
,Armenia,40.0691,45.0382,03-06-2020 ,0
Tasmania,Australia,-41.4545,145.9707,03-06-2020 ,0
,Bhutan,27.5142,90.4336,03-06-2020 ,0
,Cambodia,11.55,104.9167,03-06-2020 ,0
,Cameroon,3.848,11.5021,03-06-2020 ,0
"Calgary, Alberta",Canada,51.0447,-114.0719,03-06-2020 ,0
"London, ON",Canada,42.9849,-81.2453,03-06-2020 ,0
"London, ON",Canada,42.9849,-81.2453,03-06-2020 ,0
,Colombia,4.5709,-74.2973,03-06-2020 ,0
,Costa Rica,9.7489,-83.7534,03-06-2020 ,0
,Faroe Islands,61.8926,-6.9118,03-06-2020 ,0
,Gibraltar,36.1408,-5.3536,03-06-2020 ,0
,Jordan,31.24,36.51,03-06-2020 ,0
,Latvia,56.8796,24.6032,03-06-2020 ,0
,Liechtenstein,47.14,9.55,03-06-2020 ,0
,Lithuania,55.1694,23.8813,03-06-2020 ,0
Tibet,China,31.6927,88.0924,03-06-2020 ,0
,Monaco,43.7333,7.4167,03-06-2020 ,0
,Nepal,28.1667,84.25,03-06-2020 ,0
,Nigeria,9.082,8.6753,03-06-2020 ,0
,Peru,-9.19,-75.0152,03-06-2020 ,0
,Serbia,44.0165,21.0059,03-06-2020 ,0
,Slovakia,48.669,19.699,03-06-2020 ,0
,South Africa,-30.5595,22.9375,03-06-2020 ,0
,Sri Lanka,7,81,03-06-2020 ,0
,Togo,8.6195,0.8248,03-06-2020 ,0
,Tunisia,34,9,03-06-2020 ,0
"Berkeley, CA",US,37.8715,-122.273,03-06-2020 ,0
"Chatham County, NC",US,35.7211,-79.1781,03-06-2020 ,0
"Clark County, NV",US,36.0796,-115.094,03-06-2020 ,0
"Delaware County, PA",US,39.9078,-75.3879,03-06-2020 ,0
"Douglas County, NE",US,41.3148,-96.1951,03-06-2020 ,0
"Fayette County, KY",US,38.0606,-84.4803,03-06-2020 ,0
"Floyd County, GA",US,34.2829,-85.2308,03-06-2020 ,0
"Fort Bend County, TX",US,29.5693,-95.8143,03-06-2020 ,0
"Grant County, WA",US,47.1981,-119.3732,03-06-2020 ,0
"Humboldt County, CA",US,40.745,-123.8695,03-06-2020 ,0
"Madison, WI",US,43.0731,-89.4012,03-06-2020 ,0
"Marion County, IN",US,39.8362,-86.1752,03-06-2020 ,0
"Middlesex County, MA",US,42.4672,-71.2874,03-06-2020 ,0
"Nassau County, NY",US,40.6546,-73.5594,03-06-2020 ,0
"Norwell County, MA",US,42.1615,-70.7928,03-06-2020 ,0
"Ramsey County, MN",US,44.9964,-93.0616,03-06-2020 ,0
"San Antonio, TX",US,29.4241,-98.4936,03-06-2020 ,0
"Santa Rosa County, FL",US,30.769,-86.9824,03-06-2020 ,0
"Sarasota, FL",US,27.3364,-82.5307,03-06-2020 ,0
"Sonoma County, CA",US,38.578,-122.9888,03-06-2020 ,0
"Tempe, AZ",US,33.4255,-111.94,03-06-2020 ,0
"Tempe, AZ",US,33.4255,-111.94,03-06-2020 ,0
"Umatilla, OR",US,45.775,-118.7606,03-06-2020 ,0
"Wake County, NC",US,35.8032,-78.5661,03-06-2020 ,0
"Washoe County, NV",US,40.5608,-119.6035,03-06-2020 ,0
"Wayne County, PA",US,41.6739,-75.2479,03-06-2020 ,0
"Williamson County, TN",US,35.9179,-86.8622,03-06-2020 ,0
"Yolo County, CA",US,38.7646,-121.9018,03-06-2020 ,0
,Ukraine,48.3794,31.1656,03-06-2020 ,0
,Vatican City,41.9029,12.4534,03-06-2020 ,0
From Diamond Princess,Australia,35.4437,139.638,03-06-2020 ,0
Northern Territory,Australia,-12.4634,130.8456,03-06-2020 ,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,03-06-2020 ,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,03-06-2020 ,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,03-06-2020 ,0
Hubei,China,30.9756,112.2707,03-07-2020 ,2959
,South Korea,36,128,03-07-2020 ,44
,Italy,43,12,03-07-2020 ,233
,Iran,32,53,03-07-2020 ,145
Guangdong,China,23.3417,113.4244,03-07-2020 ,7
Henan,China,33.88202,113.614,03-07-2020 ,22
Zhejiang,China,29.1832,120.0934,03-07-2020 ,1
Hunan,China,27.6104,111.7088,03-07-2020 ,4
Anhui,China,31.8257,117.2264,03-07-2020 ,6
,France,47,2,03-07-2020 ,11
Jiangxi,China,27.614,115.7221,03-07-2020 ,1
,Germany,51,9,03-07-2020 ,0
Shandong,China,36.3427,118.1498,03-07-2020 ,6
Diamond Princess cruise ship,Others,35.4437,139.638,03-07-2020 ,6
Jiangsu,China,32.9711,119.455,03-07-2020 ,0
Chongqing,China,30.0572,107.874,03-07-2020 ,6
Sichuan,China,30.6171,102.7103,03-07-2020 ,3
,Spain,40,-4,03-07-2020 ,10
Heilongjiang,China,47.862,127.7615,03-07-2020 ,13
,Japan,36,138,03-07-2020 ,6
Beijing,China,40.1824,116.4142,03-07-2020 ,8
Shanghai,China,31.202,121.4491,03-07-2020 ,3
Hebei,China,38.0428,114.5149,03-07-2020 ,6
Fujian,China,26.0789,117.9874,03-07-2020 ,1
,Switzerland,46.8182,8.2275,03-07-2020 ,1
Guangxi,China,23.8298,108.7881,03-07-2020 ,2
Shaanxi,China,35.1917,108.8701,03-07-2020 ,1
,UK,55,-3,03-07-2020 ,2
,Netherlands,52.1326,5.2913,03-07-2020 ,1
Yunnan,China,24.974,101.487,03-07-2020 ,2
,Belgium,50.8333,4,03-07-2020 ,0
Hainan,China,19.1959,109.7453,03-07-2020 ,6
,Sweden,63,16,03-07-2020 ,0
,Norway,60.472,8.4689,03-07-2020 ,0
Guizhou,China,26.8154,106.8748,03-07-2020 ,2
,Singapore,1.2833,103.8333,03-07-2020 ,0
Tianjin,China,39.3054,117.323,03-07-2020 ,3
Shanxi,China,37.5777,112.2922,03-07-2020 ,0
Liaoning,China,41.2956,122.6085,03-07-2020 ,1
Gansu,China,36.0611,103.8343,03-07-2020 ,2
Hong Kong,Hong Kong,22.3,114.2,03-07-2020 ,2
Jilin,China,43.6661,126.1923,03-07-2020 ,1
,Malaysia,2.5,112.5,03-07-2020 ,0
,Bahrain,26.0275,50.55,03-07-2020 ,0
,Austria,47.5162,14.5501,03-07-2020 ,0
Xinjiang,China,41.1129,85.2401,03-07-2020 ,3
Inner Mongolia,China,44.0935,113.9448,03-07-2020 ,1
Ningxia,China,37.2692,106.1655,03-07-2020 ,0
"King County, WA",US,47.6062,-122.3321,03-07-2020 ,15
,Kuwait,29.5,47.75,03-07-2020 ,0
"Westchester County, NY",US,41.122,-73.7949,03-07-2020 ,0
,Iraq,33,44,03-07-2020 ,4
,Iceland,64.9631,-19.0208,03-07-2020 ,0
,Thailand,15,101,03-07-2020 ,1
,Greece,39.0742,21.8243,03-07-2020 ,0
Taiwan,Taiwan,23.7,121,03-07-2020 ,1
Unassigned Location (From Diamond Princess),US,35.4437,139.638,03-07-2020 ,0
,United Arab Emirates,24,54,03-07-2020 ,0
,India,21,78,03-07-2020 ,0
"Santa Clara County, CA",US,37.3541,-121.9552,03-07-2020 ,0
New South Wales,Australia,-33.8688,151.2093,03-07-2020 ,1
"Toronto, ON",Canada,43.6532,-79.3832,03-07-2020 ,0
"Toronto, ON",Canada,43.6532,-79.3832,03-07-2020 ,0
"Snohomish County, WA",US,48.033,-121.8339,03-07-2020 ,1
,Denmark,56.2639,9.5018,03-07-2020 ,0
,San Marino,43.9424,12.4578,03-07-2020 ,1
,Lebanon,33.8547,35.8623,03-07-2020 ,0
,Palestine,31.9522,35.2332,03-07-2020 ,0
British Columbia,Canada,49.2827,-123.1207,03-07-2020 ,0
,Israel,31,35,03-07-2020 ,0
Grand Princess Cruise Ship,US,37.6489,-122.6655,03-07-2020 ,0
,Portugal,39.3999,-8.2245,03-07-2020 ,0
,Czech Republic,49.8175,15.473,03-07-2020 ,0
,Ireland,53.1424,-7.6921,03-07-2020 ,0
Qinghai,China,35.7452,95.9956,03-07-2020 ,0
,Vietnam,16,108,03-07-2020 ,0
,Algeria,28.0339,1.6596,03-07-2020 ,0
,Oman,21,57,03-07-2020 ,0
,Egypt,26,30,03-07-2020 ,0
,Finland,64,26,03-07-2020 ,0
"Los Angeles, CA",US,34.0522,-118.2437,03-07-2020 ,0
Queensland,Australia,-28.0167,153.4,03-07-2020 ,0
,Brazil,-14.235,-51.9253,03-07-2020 ,0
,Ecuador,-1.8312,-78.1834,03-07-2020 ,0
,Russia,60,90,03-07-2020 ,0
,Croatia,45.1,15.2,03-07-2020 ,0
Victoria,Australia,-37.8136,144.9631,03-07-2020 ,0
"New York County, NY",US,40.7128,-74.006,03-07-2020 ,0
,Estonia,58.5953,25.0136,03-07-2020 ,0
Macau,Macau,22.1667,113.55,03-07-2020 ,0
,Azerbaijan,40.1431,47.5769,03-07-2020 ,0
,Romania,45.9432,24.9668,03-07-2020 ,0
"San Francisco County, CA",US,37.7749,-122.4194,03-07-2020 ,0
,Argentina,-38.4161,-63.6167,03-07-2020 ,0
,Qatar,25.3548,51.1839,03-07-2020 ,0
South Australia,Australia,-34.9285,138.6007,03-07-2020 ,0
,Slovenia,46.1512,14.9955,03-07-2020 ,0
,Belarus,53.7098,27.9534,03-07-2020 ,0
,Mexico,23.6345,-102.5528,03-07-2020 ,0
,Pakistan,30.3753,69.3451,03-07-2020 ,0
,Philippines,13,122,03-07-2020 ,1
"Cook County, IL",US,41.7377,-87.6976,03-07-2020 ,0
,French Guiana,3.9339,-53.1258,03-07-2020 ,0
,New Zealand,-40.9006,174.886,03-07-2020 ,0
,Poland,51.9194,19.1451,03-07-2020 ,0
,Saudi Arabia,24,45,03-07-2020 ,0
"Harris County, TX",US,29.7752,-95.3103,03-07-2020 ,0
"Placer County, CA",US,39.0916,-120.8039,03-07-2020 ,1
"Unassigned Location, WA",US,47.7511,-120.7401,03-07-2020 ,0
,Chile,-35.6751,-71.543,03-07-2020 ,0
,Georgia,42.3154,43.3569,03-07-2020 ,0
,Hungary,47.1625,19.5033,03-07-2020 ,0
,Indonesia,-0.7893,113.9213,03-07-2020 ,0
,Senegal,14.4974,-14.4524,03-07-2020 ,0
"Bergen County, NJ",US,40.9263,-74.077,03-07-2020 ,0
"Nassau County, NY",US,40.6546,-73.5594,03-07-2020 ,0
Western Australia,Australia,-31.9505,115.8605,03-07-2020 ,1
,Bosnia and Herzegovina,43.9159,17.6791,03-07-2020 ,0
" Montreal, QC",Canada,45.5017,-73.5673,03-07-2020 ,0
" Montreal, QC",Canada,45.5017,-73.5673,03-07-2020 ,0
,Malta,35.9375,14.3754,03-07-2020 ,0
,North Macedonia,41.6086,21.7453,03-07-2020 ,0
,Saint Barthelemy,17.9,-62.8333,03-07-2020 ,0
"Contra Costa County, CA",US,37.8534,-121.9018,03-07-2020 ,0
"Douglas County, CO",US,39.2587,-104.9389,03-07-2020 ,0
"Fort Bend County, TX",US,29.5693,-95.8143,03-07-2020 ,0
"Fulton County, GA",US,33.8034,-84.3963,03-07-2020 ,0
"Maricopa County, AZ",US,33.2918,-112.4291,03-07-2020 ,0
"Montgomery County, MD",US,39.1547,-77.2405,03-07-2020 ,0
"Orange County, CA",US,33.7879,-117.8531,03-07-2020 ,0
"Providence County, RI",US,41.8882,-71.4774,03-07-2020 ,0
"San Diego County, CA",US,32.7157,-117.1611,03-07-2020 ,0
"Suffolk County, MA",US,42.3601,-71.0589,03-07-2020 ,0
"Washington County, OR",US,45.547,-123.1386,03-07-2020 ,0
,Dominican Republic,18.7357,-70.1627,03-07-2020 ,0
,Luxembourg,49.8153,6.1296,03-07-2020 ,0
,Martinique,14.6415,-61.0242,03-07-2020 ,0
,Morocco,31.7917,-7.0926,03-07-2020 ,0
" Norfolk County, MA",US,42.1767,-71.1449,03-07-2020 ,0
"Alameda County, CA",US,37.6017,-121.7195,03-07-2020 ,0
"Broward County, FL",US,26.1901,-80.3659,03-07-2020 ,0
"Denver County, CO",US,39.7392,-104.9903,03-07-2020 ,0
"Fairfield County, CT",US,41.256,-73.3709,03-07-2020 ,0
"Floyd County, GA",US,34.2829,-85.2308,03-07-2020 ,0
"Grafton County, NH",US,43.9088,-71.826,03-07-2020 ,0
"Hillsborough, FL",US,27.9904,-82.3018,03-07-2020 ,0
"Lee County, FL",US,26.663,-81.9535,03-07-2020 ,0
"Pinal County, AZ",US,32.8162,-111.2845,03-07-2020 ,0
"Rockland County, NY",US,41.1489,-73.983,03-07-2020 ,0
"Sacramento County, CA",US,38.4747,-121.3542,03-07-2020 ,0
"San Benito, CA",US,36.5761,-120.9876,03-07-2020 ,0
"San Mateo, CA",US,37.563,-122.3255,03-07-2020 ,0
"Saratoga County, NY",US,43.0324,-73.936,03-07-2020 ,0
"Summit County, CO",US,39.5912,-106.064,03-07-2020 ,0
,Afghanistan,33,65,03-07-2020 ,0
,Andorra,42.5063,1.5218,03-07-2020 ,0
,Armenia,40.0691,45.0382,03-07-2020 ,0
Tasmania,Australia,-41.4545,145.9707,03-07-2020 ,0
,Bhutan,27.5142,90.4336,03-07-2020 ,0
,Cambodia,11.55,104.9167,03-07-2020 ,0
,Cameroon,3.848,11.5021,03-07-2020 ,0
"Calgary, Alberta",Canada,51.0447,-114.0719,03-07-2020 ,0
"Edmonton, Alberta",Canada,53.5461,-113.4938,03-07-2020 ,0
"London, ON",Canada,42.9849,-81.2453,03-07-2020 ,0
"London, ON",Canada,42.9849,-81.2453,03-07-2020 ,0
,Colombia,4.5709,-74.2973,03-07-2020 ,0
,Costa Rica,9.7489,-83.7534,03-07-2020 ,0
,Faroe Islands,61.8926,-6.9118,03-07-2020 ,0
,Gibraltar,36.1408,-5.3536,03-07-2020 ,0
,Jordan,31.24,36.51,03-07-2020 ,0
,Latvia,56.8796,24.6032,03-07-2020 ,0
,Liechtenstein,47.14,9.55,03-07-2020 ,0
,Lithuania,55.1694,23.8813,03-07-2020 ,0
Tibet,China,31.6927,88.0924,03-07-2020 ,0
,Monaco,43.7333,7.4167,03-07-2020 ,0
,Nepal,28.1667,84.25,03-07-2020 ,0
,Nigeria,9.082,8.6753,03-07-2020 ,0
,Peru,-9.19,-75.0152,03-07-2020 ,0
,Serbia,44.0165,21.0059,03-07-2020 ,0
,Slovakia,48.669,19.699,03-07-2020 ,0
,South Africa,-30.5595,22.9375,03-07-2020 ,0
,Sri Lanka,7,81,03-07-2020 ,0
,Togo,8.6195,0.8248,03-07-2020 ,0
,Tunisia,34,9,03-07-2020 ,0
"Charleston County, SC",US,32.7957,-79.7848,03-07-2020 ,0
"Chatham County, NC",US,35.7211,-79.1781,03-07-2020 ,0
"Clark County, NV",US,36.0796,-115.094,03-07-2020 ,0
"Clark County, WA",US,45.7466,-122.5194,03-07-2020 ,0
"Cobb County, GA",US,33.8999,-84.5641,03-07-2020 ,0
"Davis County, UT",US,40.9629,-112.0953,03-07-2020 ,0
"Delaware County, PA",US,39.9078,-75.3879,03-07-2020 ,0
"Douglas County, NE",US,41.3148,-96.1951,03-07-2020 ,0
"El Paso County, CO",US,38.9108,-104.4723,03-07-2020 ,0
"Fayette County, KY",US,38.0606,-84.4803,03-07-2020 ,0
"Grant County, WA",US,47.1981,-119.3732,03-07-2020 ,0
"Honolulu County, HI",US,21.307,-157.8584,03-07-2020 ,0
"Humboldt County, CA",US,40.745,-123.8695,03-07-2020 ,0
"Jackson County, OR ",US,42.3345,-122.7647,03-07-2020 ,0
"Jefferson County, WA",US,47.7425,-123.304,03-07-2020 ,0
"Kershaw County, SC",US,34.3672,-80.5883,03-07-2020 ,0
"Klamath County, OR",US,42.6953,-121.6142,03-07-2020 ,0
"Madera County, CA",US,37.2519,-119.6963,03-07-2020 ,0
"Madison, WI",US,43.0731,-89.4012,03-07-2020 ,0
"Marion County, IN",US,39.8362,-86.1752,03-07-2020 ,0
"Middlesex County, MA",US,42.4672,-71.2874,03-07-2020 ,0
"Pierce County, WA",US,47.0676,-122.1295,03-07-2020 ,0
"Plymouth County, MA",US,42.1615,-70.7928,03-07-2020 ,0
"Ramsey County, MN",US,44.9964,-93.0616,03-07-2020 ,0
"San Antonio, TX",US,29.4241,-98.4936,03-07-2020 ,0
"Santa Cruz County, CA",US,36.9741,-122.0308,03-07-2020 ,0
"Santa Rosa County, FL",US,30.769,-86.9824,03-07-2020 ,0
"Sarasota, FL",US,27.3364,-82.5307,03-07-2020 ,0
"Sonoma County, CA",US,38.578,-122.9888,03-07-2020 ,0
"Tulsa County, OK",US,36.1593,-95.941,03-07-2020 ,0
"Umatilla, OR",US,45.775,-118.7606,03-07-2020 ,0
"Wake County, NC",US,35.8032,-78.5661,03-07-2020 ,0
"Washoe County, NV",US,40.5608,-119.6035,03-07-2020 ,0
"Wayne County, PA",US,41.6739,-75.2479,03-07-2020 ,0
"Williamson County, TN",US,35.9179,-86.8622,03-07-2020 ,0
"Yolo County, CA",US,38.7646,-121.9018,03-07-2020 ,0
,Ukraine,48.3794,31.1656,03-07-2020 ,0
,Vatican City,41.9029,12.4534,03-07-2020 ,0
From Diamond Princess,Australia,35.4437,139.638,03-07-2020 ,0
Northern Territory,Australia,-12.4634,130.8456,03-07-2020 ,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,03-07-2020 ,0
"Montgomery County, TX",US,30.3213,-95.4778,03-07-2020 ,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,03-07-2020 ,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,03-07-2020 ,0
Hubei,China,30.9756,112.2707,03-08-2020 ,2986
,Italy,43,12,03-08-2020 ,366
,South Korea,36,128,03-08-2020 ,50
,Iran,32,53,03-08-2020 ,194
Guangdong,China,23.3417,113.4244,03-08-2020 ,7
Henan,China,33.88202,113.614,03-08-2020 ,22
Zhejiang,China,29.1832,120.0934,03-08-2020 ,1
,France,47,2,03-08-2020 ,19
,Germany,51,9,03-08-2020 ,0
Hunan,China,27.6104,111.7088,03-08-2020 ,4
Anhui,China,31.8257,117.2264,03-08-2020 ,6
Jiangxi,China,27.614,115.7221,03-08-2020 ,1
Shandong,China,36.3427,118.1498,03-08-2020 ,6
Diamond Princess cruise ship,Others,35.4437,139.638,03-08-2020 ,6
,Spain,40,-4,03-08-2020 ,17
Jiangsu,China,32.9711,119.455,03-08-2020 ,0
Chongqing,China,30.0572,107.874,03-08-2020 ,6
Sichuan,China,30.6171,102.7103,03-08-2020 ,3
,Japan,36,138,03-08-2020 ,6
Heilongjiang,China,47.862,127.7615,03-08-2020 ,13
